Id,MSSubClass,MSZoning,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,BldgType,HouseStyle,OverallQual,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,ExterQual,Foundation,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,SaleType,SaleCondition,SalePrice,SalePrice_log,MasVnrType,MasVnrArea,Electrical,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,MSZoning_labeled,LotShape_labeled,LandContour_labeled,Utilities_labeled,LotConfig_labeled,LandSlope_labeled,Neighborhood_labeled,Condition1_labeled,BldgType_labeled,HouseStyle_labeled,RoofStyle_labeled,RoofMatl_labeled,Exterior1st_labeled,Exterior2nd_labeled,ExterQual_labeled,Foundation_labeled,Heating_labeled,HeatingQC_labeled,CentralAir_labeled,KitchenQual_labeled,PavedDrive_labeled,SaleType_labeled,SaleCondition_labeled,MasVnrType_labeled,Electrical_labeled,BsmtQual_labeled,BsmtCond_labeled,BsmtExposure_labeled,BsmtFinType1_labeled
334,120,RM,8198,Reg,Lvl,AllPub,FR3,Gtl,NridgHt,Norm,TwnhsE,1Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,720,0,638,1358,GasA,Ex,Y,1358,0,0,1358,1,0,2,0,2,1,Gd,6,1,2,484,Y,192,30,0,0,0,0,0,7,WD,Normal,207000,12.240474072247506,Stone,146.0,SBrkr,Gd,TA,Av,GLQ,4,3,3,0,3,0,16,2,4,2,1,1,12,13,2,2,1,0,1,2,2,8,4,3,4,2,4,0,2
335,60,RL,9042,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,TA,PConc,828,0,115,943,GasA,Gd,Y,943,695,0,1638,1,0,2,1,3,1,TA,7,2,2,472,Y,100,38,0,0,0,0,0,7,WD,Normal,192000,12.165250651009918,None,0.0,SBrkr,Gd,TA,Gd,GLQ,3,0,3,0,4,0,8,2,0,5,1,1,12,13,3,2,1,2,1,3,2,8,4,2,4,2,4,1,2
336,190,RL,164660,IR1,HLS,AllPub,Corner,Sev,Timber,Norm,2fmCon,1.5Fin,5,Gable,CompShg,Plywood,Plywood,TA,CBlock,1249,147,103,1499,GasA,Ex,Y,1619,167,0,1786,2,0,2,0,3,1,TA,7,2,2,529,Y,670,0,0,0,0,0,700,8,WD,Normal,228950,12.341258918085241,None,0.0,SBrkr,TA,TA,Gd,ALQ,3,0,1,0,0,2,23,2,1,0,1,1,9,10,3,1,1,0,1,3,2,8,4,2,4,4,4,1,0
337,20,RL,14157,IR1,HLS,AllPub,Corner,Gtl,StoneBr,Norm,1Fam,1Story,9,Hip,CompShg,VinylSd,VinylSd,Gd,PConc,1249,0,673,1922,GasA,Ex,Y,1922,0,0,1922,1,0,2,0,3,1,Gd,8,1,3,676,Y,178,51,0,0,0,0,0,7,WD,Normal,377426,12.841129801965447,Stone,200.0,SBrkr,Ex,TA,Gd,GLQ,3,0,1,0,0,0,22,2,0,2,3,1,12,13,2,2,1,0,1,2,2,8,4,3,4,0,4,1,2
338,20,RL,9135,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,810,0,726,1536,GasA,Ex,Y,1536,0,0,1536,1,0,2,0,3,1,Gd,7,0,2,532,Y,192,74,0,0,0,0,0,12,WD,Normal,214000,12.273731294003989,BrkFace,113.0,SBrkr,Gd,TA,Av,GLQ,3,3,3,0,4,0,5,2,0,2,1,1,12,13,2,2,1,0,1,2,2,8,4,1,4,2,4,0,2
339,20,RL,14145,Reg,Lvl,AllPub,Corner,Gtl,NWAmes,Norm,1Fam,1Story,7,Gable,CompShg,Wd Sdng,Wd Sdng,Gd,CBlock,213,0,995,1208,GasA,Ex,Y,1621,0,0,1621,1,0,2,0,3,1,Gd,8,0,2,440,Y,108,45,0,0,0,0,400,5,WD,Normal,202500,12.218495165528731,None,0.0,SBrkr,Gd,TA,Mn,ALQ,3,3,3,0,0,0,14,2,0,2,1,1,13,14,2,1,1,0,1,2,2,8,4,2,4,2,4,2,0
340,20,RL,12400,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Feedr,1Fam,1Story,6,Hip,CompShg,Wd Sdng,Wd Sdng,TA,CBlock,585,0,630,1215,GasA,TA,Y,1215,0,0,1215,0,0,1,0,3,1,TA,6,0,1,297,Y,0,0,0,0,234,0,0,6,WD,Normal,155000,11.951180395901384,BrkFace,176.0,FuseA,TA,Fa,No,Rec,3,0,3,0,4,0,12,1,0,2,3,1,13,14,3,1,1,4,1,3,2,8,4,1,0,4,0,4,5
341,60,RL,14191,Reg,Lvl,AllPub,Inside,Gtl,Timber,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,0,0,967,967,GasA,Ex,Y,993,915,0,1908,0,0,2,1,4,1,Gd,9,0,2,431,Y,135,0,0,0,0,0,0,4,WD,Normal,202900,12.220468525813907,None,0.0,SBrkr,Gd,TA,No,Unf,3,3,3,0,4,0,23,2,0,5,1,1,12,13,2,2,1,0,1,2,2,8,4,2,4,2,4,4,6
342,20,RH,8400,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Feedr,1Fam,1Story,4,Gable,CompShg,Wd Sdng,AsbShng,Fa,CBlock,0,0,721,721,GasA,Gd,Y,841,0,0,841,0,0,1,0,2,1,TA,4,0,1,294,N,250,0,24,0,0,0,0,9,WD,Normal,82000,11.314474526246391,None,0.0,SBrkr,TA,Fa,No,Unf,2,3,3,0,4,0,20,1,0,2,1,1,13,0,1,1,1,2,1,3,0,8,4,2,4,4,0,4,6
343,90,RL,8544,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Duplex,1Story,3,Gable,CompShg,Stucco,Stucco,TA,Slab,0,0,0,0,Wall,Fa,N,1040,0,0,1040,0,0,2,0,2,2,TA,6,0,2,400,Y,0,0,0,0,0,0,0,5,WD,Normal,87500,11.379394072345706,BrkFace,340.0,FuseA,NA,NA,NA,NA,3,3,3,0,4,0,12,2,2,2,1,1,11,12,3,3,5,1,0,3,2,8,4,1,0,3,2,3,4
344,120,RL,8849,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,Hip,CompShg,MetalSd,MetalSd,Ex,PConc,28,0,1656,1684,GasA,Ex,Y,1684,0,0,1684,0,0,2,0,2,1,Ex,6,1,2,564,Y,495,72,0,0,0,0,0,7,WD,Normal,266000,12.491251587763836,BrkFace,616.0,SBrkr,Ex,TA,No,GLQ,3,0,3,0,4,0,16,2,4,2,3,1,8,8,0,2,1,0,1,0,2,8,4,1,4,0,4,4,2
345,160,RM,2592,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,TwnhsE,2Story,5,Gable,CompShg,CemntBd,CmentBd,TA,CBlock,129,232,175,536,GasA,TA,Y,536,576,0,1112,0,0,1,1,3,1,TA,4,0,1,336,Y,182,0,0,0,0,0,0,4,WD,Normal,85000,11.350406535472453,None,0.0,SBrkr,Gd,TA,No,Rec,4,3,3,0,4,0,10,2,4,5,1,1,5,5,3,1,1,4,1,3,2,8,4,2,4,2,4,4,5
346,50,RL,6435,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,RRAn,1Fam,1.5Fin,6,Gable,CompShg,MetalSd,MetalSd,TA,BrkTil,0,0,972,972,GasA,Gd,Y,972,605,0,1577,0,0,1,0,3,1,Fa,6,1,1,312,Y,0,0,0,0,0,0,0,10,WD,Normal,140200,11.850825253582627,None,0.0,SBrkr,TA,TA,No,Unf,3,3,3,0,4,0,3,6,0,0,1,1,8,8,3,0,1,2,1,1,2,8,4,2,4,4,4,4,6
347,20,RL,12772,IR1,Lvl,AllPub,CulDSac,Gtl,NAmes,Norm,1Fam,1Story,6,Hip,CompShg,MetalSd,MetalSd,TA,CBlock,498,0,460,958,GasA,TA,Y,958,0,0,958,0,0,1,0,2,1,TA,5,0,1,301,Y,0,0,0,0,0,0,15500,4,WD,Normal,151500,11.928340903931561,None,0.0,SBrkr,TA,TA,Mn,BLQ,3,0,3,0,1,0,12,2,0,2,3,1,8,8,3,1,1,4,1,3,2,8,4,2,4,4,4,2,1
348,20,RL,17600,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,Gable,CompShg,Wd Sdng,Wd Sdng,TA,CBlock,1270,0,208,1478,GasA,Ex,Y,1478,0,0,1478,1,0,2,0,3,1,TA,6,2,2,498,Y,0,40,0,0,0,0,0,12,WD,Normal,157500,11.967180737247824,BrkFace,30.0,FuseA,TA,TA,No,BLQ,3,0,3,0,4,0,12,2,0,2,1,1,13,14,3,1,1,0,1,3,2,8,4,1,0,4,4,4,1
349,160,RL,2448,Reg,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Twnhs,2Story,7,Gable,CompShg,VinylSd,Wd Shng,Gd,PConc,573,0,191,764,GasA,Ex,Y,764,862,0,1626,1,0,2,1,2,1,Gd,6,0,2,474,Y,0,27,0,0,0,0,0,10,WD,Normal,154000,11.944707881395766,Stone,106.0,SBrkr,Gd,TA,No,GLQ,3,3,3,0,4,0,16,2,3,5,1,1,12,15,2,2,1,0,1,2,2,8,4,3,4,2,4,4,2
350,60,RL,20431,IR2,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,1Fam,2Story,9,Hip,CompShg,CemntBd,CmentBd,Ex,PConc,1410,0,438,1848,GasA,Ex,Y,1848,880,0,2728,1,0,2,1,4,1,Ex,10,2,3,706,Y,0,0,0,0,0,0,0,4,New,Partial,437154,12.988040814744458,BrkFace,870.0,SBrkr,Ex,TA,No,GLQ,3,1,3,0,4,0,16,2,0,5,3,1,5,5,0,2,1,0,1,0,2,6,5,1,4,0,4,4,2
351,120,RL,7820,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,TwnhsE,1Story,9,Hip,CompShg,MetalSd,MetalSd,Ex,PConc,0,0,1869,1869,GasA,Ex,Y,1869,0,0,1869,0,0,2,0,2,1,Ex,6,1,2,617,Y,210,54,0,0,0,0,0,12,New,Partial,318061,12.669998467265833,BrkFace,362.0,SBrkr,Ex,TA,No,Unf,3,0,3,0,4,0,16,2,4,2,3,1,8,8,0,2,1,0,1,0,2,6,5,1,4,0,4,4,6
352,120,RL,5271,IR1,Low,AllPub,Inside,Mod,ClearCr,Norm,1Fam,1Story,7,Gable,CompShg,Wd Sdng,Wd Sdng,TA,PConc,1082,0,371,1453,GasA,Gd,Y,1453,0,0,1453,1,0,1,1,2,1,Gd,6,1,2,445,Y,0,80,0,0,184,0,0,12,WD,Abnorml,190000,12.154779351142624,None,0.0,SBrkr,Gd,TA,Gd,GLQ,3,0,2,0,4,1,4,2,0,2,1,1,13,14,3,2,1,2,1,2,2,8,0,2,4,2,4,1,2
353,50,RL,9084,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Artery,1Fam,1.5Fin,5,Gable,CompShg,VinylSd,VinylSd,TA,CBlock,236,380,0,616,GasA,TA,N,616,495,0,1111,0,1,1,0,3,1,TA,5,0,1,200,Y,48,0,0,0,0,0,0,3,ConLw,Normal,95000,11.461632170582678,None,0.0,SBrkr,TA,Fa,Mn,LwQ,3,3,3,0,4,0,7,0,0,0,1,1,12,13,3,1,1,4,0,3,2,5,4,2,4,4,0,2,3
354,30,RM,8520,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,VinylSd,TA,BrkTil,0,0,624,624,GasA,Gd,Y,720,0,0,720,0,0,1,0,2,1,TA,5,0,2,484,Y,106,0,0,0,0,0,0,5,WD,Normal,105900,11.570250531589497,None,0.0,SBrkr,TA,TA,No,Unf,4,3,3,0,4,0,17,2,0,2,1,1,12,13,3,0,1,2,1,3,2,8,4,2,4,4,4,4,6
355,50,RL,8400,Reg,Bnk,AllPub,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,6,Gable,CompShg,Wd Sdng,MetalSd,TA,CBlock,388,0,552,940,GasA,Ex,Y,1192,403,0,1595,0,0,1,0,2,1,TA,6,2,1,240,Y,0,0,108,0,0,0,0,6,WD,Normal,140000,11.84939770159144,None,0.0,SBrkr,TA,TA,No,LwQ,3,3,0,0,4,0,18,2,0,0,1,1,13,8,3,1,1,0,1,3,2,8,4,2,4,4,4,4,3
356,20,RL,11249,IR2,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,1Story,6,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,334,544,322,1200,GasA,Ex,Y,1200,0,0,1200,1,0,2,0,3,1,Gd,6,0,2,521,Y,0,26,0,0,0,0,0,8,WD,Normal,177500,12.086725887897607,None,0.0,SBrkr,Gd,Gd,No,ALQ,3,1,3,0,4,0,5,2,0,2,1,1,12,13,2,2,1,0,1,2,2,8,4,2,4,2,1,4,0
357,20,RL,9248,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,1Story,6,Gable,CompShg,HdBoard,HdBoard,TA,PConc,560,0,598,1158,GasA,Gd,Y,1167,0,0,1167,1,0,2,0,3,1,Gd,6,0,2,400,Y,120,26,0,0,0,0,0,7,WD,Normal,173000,12.061046873479915,BrkFace,106.0,SBrkr,Gd,TA,No,GLQ,3,0,3,0,4,0,8,2,0,2,1,1,6,6,3,2,1,2,1,2,2,8,4,1,4,2,4,4,2
358,120,RM,4224,Reg,Lvl,AllPub,Inside,Gtl,MeadowV,Norm,TwnhsE,1Story,5,Gable,CompShg,CemntBd,CmentBd,TA,PConc,874,0,268,1142,GasA,TA,Y,1142,0,0,1142,1,0,1,1,3,1,TA,6,1,2,528,Y,536,90,0,0,0,0,0,8,WD,Normal,134000,11.805595078933049,None,0.0,SBrkr,Gd,TA,No,ALQ,4,3,3,0,4,0,10,2,4,2,1,1,5,5,3,2,1,4,1,3,2,8,4,2,4,2,4,4,0
359,80,RL,6930,IR1,Lvl,AllPub,Inside,Gtl,ClearCr,Norm,1Fam,SLvl,5,Hip,CompShg,Wd Sdng,ImStucc,TA,CBlock,300,294,468,1062,GasA,Ex,Y,1352,0,0,1352,0,1,1,0,3,1,Gd,6,0,1,288,Y,168,0,294,0,0,0,0,7,WD,Abnorml,130000,11.77528972943772,BrkFace,120.0,FuseF,TA,TA,Av,BLQ,3,0,3,0,4,0,4,2,0,7,3,1,13,7,3,1,1,0,1,2,2,8,0,1,1,4,4,0,1
360,60,RL,12011,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,1Fam,2Story,8,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,956,0,130,1086,GasA,Ex,Y,1086,838,0,1924,1,0,2,1,3,1,Gd,7,1,2,592,Y,208,75,0,0,374,0,0,6,WD,Normal,280000,12.542544882151386,BrkFace,530.0,SBrkr,Gd,TA,Av,GLQ,3,0,3,0,1,0,15,2,0,5,1,1,12,13,2,2,1,0,1,2,2,8,4,1,4,2,4,0,2
361,85,RL,7540,IR1,Lvl,AllPub,CulDSac,Gtl,Mitchel,Norm,1Fam,SFoyer,6,Gable,CompShg,VinylSd,VinylSd,TA,CBlock,773,0,115,888,GasA,Ex,Y,912,0,0,912,1,0,1,0,2,1,TA,5,1,2,470,Y,0,0,0,0,192,0,0,6,WD,Normal,156000,11.957611286231675,None,0.0,SBrkr,Gd,TA,Av,GLQ,3,0,3,0,1,0,11,2,0,6,1,1,12,13,3,1,1,0,1,3,2,8,4,2,4,2,4,0,2
362,50,RL,9144,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,1Fam,1.5Fin,5,Gable,CompShg,MetalSd,MetalSd,TA,CBlock,399,0,484,883,GasA,Gd,Y,988,517,0,1505,1,0,1,0,3,1,TA,8,0,1,240,N,0,0,0,0,0,0,0,7,WD,Normal,145000,11.884489021402711,None,0.0,SBrkr,TA,TA,No,Rec,3,3,3,0,4,0,3,2,0,0,1,1,8,8,3,1,1,2,1,3,0,8,4,2,4,4,4,4,5
363,85,RL,7301,Reg,Lvl,AllPub,Corner,Gtl,Edwards,Norm,1Fam,SFoyer,7,Gable,CompShg,HdBoard,HdBoard,Gd,Slab,0,0,0,0,GasA,Ex,Y,495,1427,0,1922,0,0,3,0,4,1,Gd,7,1,2,672,Y,0,0,177,0,0,0,0,7,ConLD,Normal,198500,12.198544379109382,BrkFace,500.0,SBrkr,NA,NA,NA,NA,3,3,3,0,0,0,7,2,0,6,1,1,6,6,2,3,1,0,1,2,2,3,4,1,4,3,2,3,4
364,160,RM,1680,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Twnhs,2Story,6,Gable,CompShg,HdBoard,HdBoard,TA,CBlock,162,0,321,483,GasA,Gd,Y,483,504,0,987,0,0,1,1,2,1,Gd,5,0,1,264,Y,250,0,0,0,0,0,0,5,WD,Normal,118000,11.678439903447801,BrkFace,510.0,SBrkr,TA,TA,No,ALQ,4,3,3,0,4,0,2,2,3,5,1,1,6,6,3,1,1,2,1,2,2,8,4,1,4,4,4,4,0
365,60,RL,18800,IR1,Lvl,AllPub,FR2,Gtl,NWAmes,Norm,1Fam,2Story,6,Gable,CompShg,HdBoard,HdBoard,TA,PConc,712,0,84,796,GasA,TA,Y,790,784,0,1574,1,0,2,1,3,1,TA,6,1,2,566,Y,306,111,0,0,0,0,0,7,WD,Normal,190000,12.154779351142624,BrkFace,120.0,SBrkr,Gd,TA,Mn,GLQ,3,0,3,0,2,0,14,2,0,5,1,1,6,6,3,2,1,4,1,3,2,8,4,1,4,2,4,2,2
366,70,RM,10690,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,1Fam,2Story,5,Hip,CompShg,VinylSd,VinylSd,TA,CBlock,456,0,216,672,GasA,Gd,Y,672,672,0,1344,0,0,1,0,3,1,TA,6,0,1,468,Y,0,128,218,0,0,0,0,7,WD,Normal,147000,11.898187865760873,None,0.0,FuseA,TA,Fa,No,Rec,4,3,3,0,4,0,9,2,0,5,3,1,12,13,3,1,1,2,1,3,2,8,4,2,0,4,0,4,5
367,20,RL,9500,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,6,Gable,CompShg,Plywood,Plywood,TA,CBlock,609,0,785,1394,GasA,Gd,Y,1394,0,0,1394,1,0,1,1,3,1,TA,6,2,2,514,Y,0,76,0,0,185,0,0,7,WD,Normal,159000,11.976659481202368,BrkFace,247.0,SBrkr,Gd,TA,No,BLQ,3,0,3,0,4,0,12,2,0,2,1,1,9,10,3,1,1,2,1,3,2,8,4,1,4,2,4,4,1
368,80,RL,9150,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,SLvl,6,Gable,Tar&Grv,Plywood,Plywood,TA,CBlock,371,0,728,1099,GasA,Gd,Y,1431,0,0,1431,0,1,1,0,3,1,TA,6,1,1,296,Y,64,110,0,0,0,0,0,12,WD,Normal,165000,12.013700752882718,BrkFace,305.0,SBrkr,Gd,TA,Gd,GLQ,3,0,3,0,0,0,12,2,0,7,1,5,9,10,3,1,1,2,1,3,2,8,4,1,4,2,4,1,2
369,20,RL,7800,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,HdBoard,HdBoard,TA,PConc,540,0,728,1268,GasA,Gd,Y,1268,0,0,1268,0,0,1,0,2,1,TA,7,1,1,244,Y,0,98,0,0,0,0,0,3,WD,Normal,132000,11.790557201568507,BrkFace,200.0,SBrkr,TA,TA,No,LwQ,3,3,3,0,4,0,12,2,0,2,1,1,6,6,3,2,1,2,1,3,2,8,4,1,4,4,4,4,3
370,20,RL,9830,IR1,Lvl,AllPub,Corner,Gtl,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,Wd Sdng,Wd Sdng,TA,CBlock,72,258,733,1063,GasA,Ex,Y,1287,0,0,1287,1,0,1,0,3,1,Gd,7,1,2,576,Y,364,17,0,0,182,0,0,3,WD,Normal,162000,11.99535161421452,None,0.0,SBrkr,TA,TA,No,ALQ,3,0,3,0,0,0,12,2,0,2,1,1,13,14,3,1,1,0,1,2,2,8,4,2,4,4,4,4,0
371,60,RL,8121,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,TA,PConc,0,0,953,953,GasA,Ex,Y,953,711,0,1664,0,0,2,1,3,1,TA,7,1,2,460,Y,100,40,0,0,0,0,0,1,WD,Normal,172400,12.05757263721173,None,0.0,SBrkr,Gd,TA,No,Unf,3,0,3,0,4,0,8,2,0,5,1,1,12,13,3,2,1,0,1,3,2,8,4,2,4,2,4,4,6
372,50,RL,17120,Reg,Lvl,AllPub,Inside,Gtl,ClearCr,Feedr,1Fam,1.5Fin,4,Gable,CompShg,WdShing,Plywood,TA,CBlock,0,0,0,0,GasA,TA,Y,1120,468,0,1588,0,0,2,0,4,1,TA,7,1,2,680,N,0,59,0,0,0,0,0,7,WD,Normal,134432,11.808813773969108,None,0.0,SBrkr,NA,NA,NA,NA,3,3,3,0,4,0,4,1,0,0,1,1,14,10,3,1,1,4,1,3,0,8,4,2,4,3,2,3,4
373,120,RL,7175,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,TwnhsE,1Story,6,Gable,CompShg,Plywood,Plywood,TA,CBlock,623,121,0,744,GasA,TA,Y,752,0,0,752,1,0,1,0,2,1,TA,4,0,1,264,Y,353,0,0,0,90,0,0,2,WD,Normal,125000,11.736069016284437,None,0.0,SBrkr,Gd,TA,No,ALQ,3,3,3,0,4,0,20,2,4,2,1,1,9,10,3,1,1,4,1,3,2,8,4,2,4,2,4,4,0
374,20,RL,10634,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,1Fam,1Story,5,Gable,CompShg,MetalSd,MetalSd,TA,PConc,428,180,0,608,GasA,TA,Y,1319,0,0,1319,1,0,1,0,3,1,TA,5,0,1,270,Y,66,0,0,0,0,0,0,11,WD,Normal,123000,11.719939634354555,None,0.0,SBrkr,TA,TA,No,BLQ,3,3,3,0,4,0,12,2,0,2,1,1,8,8,3,2,1,4,1,3,2,8,4,2,4,4,4,4,1
375,60,RL,8200,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,0,0,847,847,GasA,Ex,Y,847,1081,0,1928,0,0,2,1,4,1,Gd,8,1,2,434,Y,100,48,0,0,0,0,0,7,WD,Normal,219500,12.299107511497363,None,0.0,SBrkr,Gd,TA,No,Unf,3,3,3,0,4,0,5,2,0,5,1,1,12,13,2,2,1,0,1,2,2,8,4,2,4,2,4,4,6
376,30,RL,10020,IR1,Low,AllPub,Inside,Sev,Edwards,Norm,1Fam,1Story,1,Gable,CompShg,Wd Sdng,Wd Sdng,Fa,BrkTil,350,0,333,683,GasA,Gd,N,904,0,0,904,1,0,0,1,1,1,Fa,4,0,0,0,Y,0,0,0,0,0,0,0,3,WD,Normal,61000,11.018629143155449,None,0.0,FuseA,Fa,Po,Gd,BLQ,3,0,2,0,4,2,7,2,0,2,1,1,13,14,1,0,1,2,0,1,2,8,4,2,0,1,3,1,1
377,85,RL,8846,IR1,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,1Fam,SFoyer,5,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,298,0,572,870,GasA,Ex,Y,914,0,0,914,0,0,1,0,2,1,TA,5,0,2,576,Y,0,0,0,0,0,0,0,7,WD,Normal,148000,11.904967552746252,None,0.0,SBrkr,Gd,TA,Av,GLQ,3,0,3,0,1,0,5,2,0,6,1,1,12,13,2,2,1,0,1,3,2,8,4,2,4,2,4,0,2
378,60,FV,11143,IR1,Lvl,AllPub,Corner,Gtl,Somerst,Norm,1Fam,2Story,8,Gable,CompShg,CemntBd,CmentBd,Gd,PConc,0,0,1580,1580,GasA,Ex,Y,1580,886,0,2466,0,0,3,0,4,1,Gd,8,1,2,610,Y,159,214,0,0,0,0,0,12,WD,Normal,340000,12.736700896592344,None,0.0,SBrkr,Gd,TA,No,Unf,1,0,3,0,0,0,21,2,0,5,1,1,5,5,2,2,1,0,1,2,2,8,4,2,4,2,4,4,6
379,20,RL,11394,Reg,Lvl,AllPub,Corner,Gtl,StoneBr,Norm,1Fam,1Story,9,Hip,CompShg,VinylSd,VinylSd,Gd,PConc,1445,0,411,1856,GasA,Ex,Y,1856,0,0,1856,1,0,1,1,1,1,Ex,8,1,3,834,Y,113,0,0,0,0,0,0,6,New,Partial,394432,12.885202034321916,Stone,350.0,SBrkr,Ex,TA,Av,GLQ,3,3,3,0,0,0,22,2,0,2,3,1,12,13,2,2,1,0,1,0,2,6,5,3,4,0,4,0,2
380,60,RL,8123,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,RRAn,1Fam,2Story,6,Gable,CompShg,VinylSd,VinylSd,TA,PConc,0,0,982,982,GasA,Ex,Y,1007,793,0,1800,0,0,2,1,3,1,TA,7,1,2,463,Y,100,63,0,0,0,0,0,6,WD,Normal,179000,12.095141084822892,BrkFace,16.0,SBrkr,Gd,TA,No,Unf,3,0,3,0,4,0,8,6,0,5,1,1,12,13,3,2,1,0,1,3,2,8,4,1,4,2,4,4,6
381,50,RL,5000,Reg,Lvl,AllPub,Inside,Gtl,SWISU,Norm,1Fam,1.5Fin,5,Gable,CompShg,BrkFace,Wd Sdng,TA,BrkTil,218,0,808,1026,GasA,TA,Y,1026,665,0,1691,0,0,2,0,3,1,Gd,6,1,1,308,Y,0,0,242,0,0,0,0,5,WD,Normal,127000,11.751942365440728,None,0.0,SBrkr,TA,TA,No,LwQ,3,3,3,0,4,0,18,2,0,0,1,1,3,14,3,0,1,4,1,2,2,8,4,2,4,4,4,4,3
382,20,FV,7200,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,1Fam,1Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,0,0,1293,1293,GasA,Ex,Y,1301,0,0,1301,1,0,2,0,2,1,Gd,5,1,2,572,Y,216,121,0,0,0,0,0,8,New,Partial,187750,12.142866569626381,None,0.0,SBrkr,Gd,Gd,No,Unf,1,3,3,0,4,0,21,2,0,2,1,1,12,13,2,2,1,0,1,2,2,6,5,2,4,2,1,4,6
383,60,RL,9245,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,1Fam,2Story,7,Gable,CompShg,VinylSd,VinylSd,Gd,PConc,0,0,939,939,GasA,Ex,Y,939,858,0,1797,0,0,2,1,3,1,Gd,8,0,2,639,Y,144,53,0,0,0,0,0,4,WD,Normal,213500,12.271392111650817,None,0.0,SBrkr,Gd,TA,Av,Unf,3,0,3,0,4,0,5,2,0,5,1,1,12,13,2,2,1,0,1,2,2,8,4,2,4,2,4,0,6
384,45,RH,9000,Reg,Lvl,AllPub,Corner,Gtl,SawyerW,Norm,1Fam,1.5Unf,6,Gable,CompShg,Wd Sdng,Wd Sdng,TA,BrkTil,0,0,784,784,GasA,TA,N,784,0,0,784,0,0,1,0,2,1,TA,5,0,2,360,N,0,0,91,0,0,0,0,10,WD,Normal,76000,11.238488619268468,None,0.0,FuseA,Fa,Fa,No,Unf,2,3,3,0,0,0,20,2,0,1,1,1,13,14,3,0,1,4,0,3,0,8,4,2,0,1,0,4,6
